variables="x","skinfr","5percenterror"
#Flat plate theory Cf as a fn of x, specifically for Re_L=5 million (L=2) case
#The theories are from White "Viscous Fluid Flow" McGraw Hill, New York, 1974 (Cf as fn of Re_x)
zone, t="theory 1, White 6-112a"
        0.608000E+00        0.299052E-02        0.149526E-03
        0.610000E+00        0.298856E-02        0.149428E-03
        0.612000E+00        0.298660E-02        0.149330E-03
        0.614000E+00        0.298465E-02        0.149233E-03
        0.616000E+00        0.298271E-02        0.149136E-03
        0.618000E+00        0.298078E-02        0.149039E-03
        0.620000E+00        0.297886E-02        0.148943E-03
        0.622000E+00        0.297694E-02        0.148847E-03
        0.624000E+00        0.297503E-02        0.148751E-03
        0.626000E+00        0.297312E-02        0.148656E-03
        0.628000E+00        0.297123E-02        0.148561E-03
        0.630000E+00        0.296934E-02        0.148467E-03
        0.632000E+00        0.296746E-02        0.148373E-03
        0.634000E+00        0.296558E-02        0.148279E-03
        0.636000E+00        0.296371E-02        0.148186E-03
        0.638000E+00        0.296185E-02        0.148093E-03
        0.640000E+00        0.296000E-02        0.148000E-03
        0.642000E+00        0.295815E-02        0.147908E-03
        0.644000E+00        0.295631E-02        0.147816E-03
        0.646000E+00        0.295448E-02        0.147724E-03
        0.648000E+00        0.295265E-02        0.147633E-03
        0.650000E+00        0.295084E-02        0.147542E-03
        0.652000E+00        0.294902E-02        0.147451E-03
        0.654000E+00        0.294722E-02        0.147361E-03
        0.656000E+00        0.294542E-02        0.147271E-03
        0.658000E+00        0.294363E-02        0.147181E-03
        0.660000E+00        0.294184E-02        0.147092E-03
        0.662000E+00        0.294006E-02        0.147003E-03
        0.664000E+00        0.293829E-02        0.146914E-03
        0.666000E+00        0.293652E-02        0.146826E-03
        0.668000E+00        0.293476E-02        0.146738E-03
        0.670000E+00        0.293300E-02        0.146650E-03
        0.672000E+00        0.293126E-02        0.146563E-03
        0.674000E+00        0.292952E-02        0.146476E-03
        0.676000E+00        0.292778E-02        0.146389E-03
        0.678000E+00        0.292605E-02        0.146303E-03
        0.680000E+00        0.292433E-02        0.146216E-03
        0.682000E+00        0.292261E-02        0.146130E-03
        0.684000E+00        0.292090E-02        0.146045E-03
        0.686000E+00        0.291919E-02        0.145960E-03
        0.688000E+00        0.291749E-02        0.145875E-03
        0.690000E+00        0.291580E-02        0.145790E-03
        0.692000E+00        0.291411E-02        0.145706E-03
        0.694000E+00        0.291243E-02        0.145622E-03
        0.696000E+00        0.291076E-02        0.145538E-03
        0.698000E+00        0.290909E-02        0.145454E-03
        0.700000E+00        0.290742E-02        0.145371E-03
        0.702000E+00        0.290576E-02        0.145288E-03
        0.704000E+00        0.290411E-02        0.145206E-03
        0.706000E+00        0.290246E-02        0.145123E-03
        0.708000E+00        0.290082E-02        0.145041E-03
        0.710000E+00        0.289919E-02        0.144959E-03
        0.712000E+00        0.289756E-02        0.144878E-03
        0.714000E+00        0.289593E-02        0.144797E-03
        0.716000E+00        0.289431E-02        0.144716E-03
        0.718000E+00        0.289270E-02        0.144635E-03
        0.720000E+00        0.289109E-02        0.144554E-03
        0.722000E+00        0.288948E-02        0.144474E-03
        0.724000E+00        0.288789E-02        0.144394E-03
        0.726000E+00        0.288629E-02        0.144315E-03
        0.728000E+00        0.288471E-02        0.144235E-03
        0.730000E+00        0.288312E-02        0.144156E-03
        0.732000E+00        0.288155E-02        0.144077E-03
        0.734000E+00        0.287997E-02        0.143999E-03
        0.736000E+00        0.287841E-02        0.143920E-03
        0.738000E+00        0.287684E-02        0.143842E-03
        0.740000E+00        0.287529E-02        0.143764E-03
        0.742000E+00        0.287374E-02        0.143687E-03
        0.744000E+00        0.287219E-02        0.143609E-03
        0.746000E+00        0.287065E-02        0.143532E-03
        0.748000E+00        0.286911E-02        0.143456E-03
        0.750000E+00        0.286758E-02        0.143379E-03
        0.752000E+00        0.286605E-02        0.143303E-03
        0.754000E+00        0.286453E-02        0.143227E-03
        0.756000E+00        0.286301E-02        0.143151E-03
        0.758000E+00        0.286150E-02        0.143075E-03
        0.760000E+00        0.285999E-02        0.143000E-03
        0.762000E+00        0.285849E-02        0.142925E-03
        0.764000E+00        0.285699E-02        0.142850E-03
        0.766000E+00        0.285550E-02        0.142775E-03
        0.768000E+00        0.285401E-02        0.142700E-03
        0.770000E+00        0.285253E-02        0.142626E-03
        0.772000E+00        0.285105E-02        0.142552E-03
        0.774000E+00        0.284957E-02        0.142479E-03
        0.776000E+00        0.284810E-02        0.142405E-03
        0.778000E+00        0.284664E-02        0.142332E-03
        0.780000E+00        0.284517E-02        0.142259E-03
        0.782000E+00        0.284372E-02        0.142186E-03
        0.784000E+00        0.284226E-02        0.142113E-03
        0.786000E+00        0.284082E-02        0.142041E-03
        0.788000E+00        0.283937E-02        0.141969E-03
        0.790000E+00        0.283793E-02        0.141897E-03
        0.792000E+00        0.283650E-02        0.141825E-03
        0.794000E+00        0.283507E-02        0.141753E-03
        0.796000E+00        0.283364E-02        0.141682E-03
        0.798000E+00        0.283222E-02        0.141611E-03
        0.800000E+00        0.283080E-02        0.141540E-03
        0.802000E+00        0.282939E-02        0.141470E-03
        0.804000E+00        0.282798E-02        0.141399E-03
        0.806000E+00        0.282658E-02        0.141329E-03
        0.808000E+00        0.282518E-02        0.141259E-03
        0.810000E+00        0.282378E-02        0.141189E-03
        0.812000E+00        0.282239E-02        0.141119E-03
        0.814000E+00        0.282100E-02        0.141050E-03
        0.816000E+00        0.281961E-02        0.140981E-03
        0.818000E+00        0.281823E-02        0.140912E-03
        0.820000E+00        0.281686E-02        0.140843E-03
        0.822000E+00        0.281549E-02        0.140774E-03
        0.824000E+00        0.281412E-02        0.140706E-03
        0.826000E+00        0.281275E-02        0.140638E-03
        0.828000E+00        0.281139E-02        0.140570E-03
        0.830000E+00        0.281004E-02        0.140502E-03
        0.832000E+00        0.280869E-02        0.140434E-03
        0.834000E+00        0.280734E-02        0.140367E-03
        0.836000E+00        0.280599E-02        0.140300E-03
        0.838000E+00        0.280465E-02        0.140233E-03
        0.840000E+00        0.280331E-02        0.140166E-03
        0.842000E+00        0.280198E-02        0.140099E-03
        0.844000E+00        0.280065E-02        0.140033E-03
        0.846000E+00        0.279933E-02        0.139966E-03
        0.848000E+00        0.279801E-02        0.139900E-03
        0.850000E+00        0.279669E-02        0.139834E-03
        0.852000E+00        0.279537E-02        0.139769E-03
        0.854000E+00        0.279406E-02        0.139703E-03
        0.856000E+00        0.279276E-02        0.139638E-03
        0.858000E+00        0.279145E-02        0.139573E-03
        0.860000E+00        0.279015E-02        0.139508E-03
        0.862000E+00        0.278886E-02        0.139443E-03
        0.864000E+00        0.278756E-02        0.139378E-03
        0.866000E+00        0.278628E-02        0.139314E-03
        0.868000E+00        0.278499E-02        0.139250E-03
        0.870000E+00        0.278371E-02        0.139185E-03
        0.872000E+00        0.278243E-02        0.139122E-03
        0.874000E+00        0.278116E-02        0.139058E-03
        0.876000E+00        0.277989E-02        0.138994E-03
        0.878000E+00        0.277862E-02        0.138931E-03
        0.880000E+00        0.277735E-02        0.138868E-03
        0.882000E+00        0.277609E-02        0.138805E-03
        0.884000E+00        0.277484E-02        0.138742E-03
        0.886000E+00        0.277358E-02        0.138679E-03
        0.888000E+00        0.277233E-02        0.138617E-03
        0.890000E+00        0.277108E-02        0.138554E-03
        0.892000E+00        0.276984E-02        0.138492E-03
        0.894000E+00        0.276860E-02        0.138430E-03
        0.896000E+00        0.276736E-02        0.138368E-03
        0.898000E+00        0.276613E-02        0.138306E-03
        0.900000E+00        0.276490E-02        0.138245E-03
        0.902000E+00        0.276367E-02        0.138184E-03
        0.904000E+00        0.276245E-02        0.138122E-03
        0.906000E+00        0.276123E-02        0.138061E-03
        0.908000E+00        0.276001E-02        0.138000E-03
        0.910000E+00        0.275879E-02        0.137940E-03
        0.912000E+00        0.275758E-02        0.137879E-03
        0.914000E+00        0.275638E-02        0.137819E-03
        0.916000E+00        0.275517E-02        0.137759E-03
        0.918000E+00        0.275397E-02        0.137698E-03
        0.920000E+00        0.275277E-02        0.137639E-03
        0.922000E+00        0.275158E-02        0.137579E-03
        0.924000E+00        0.275038E-02        0.137519E-03
        0.926000E+00        0.274919E-02        0.137460E-03
        0.928000E+00        0.274801E-02        0.137400E-03
        0.930000E+00        0.274683E-02        0.137341E-03
        0.932000E+00        0.274565E-02        0.137282E-03
        0.934000E+00        0.274447E-02        0.137223E-03
        0.936000E+00        0.274330E-02        0.137165E-03
        0.938000E+00        0.274212E-02        0.137106E-03
        0.940000E+00        0.274096E-02        0.137048E-03
        0.942000E+00        0.273979E-02        0.136990E-03
        0.944000E+00        0.273863E-02        0.136931E-03
        0.946000E+00        0.273747E-02        0.136874E-03
        0.948000E+00        0.273631E-02        0.136816E-03
        0.950000E+00        0.273516E-02        0.136758E-03
        0.952000E+00        0.273401E-02        0.136701E-03
        0.954000E+00        0.273286E-02        0.136643E-03
        0.956000E+00        0.273172E-02        0.136586E-03
        0.958000E+00        0.273058E-02        0.136529E-03
        0.960000E+00        0.272944E-02        0.136472E-03
        0.962000E+00        0.272830E-02        0.136415E-03
        0.964000E+00        0.272717E-02        0.136359E-03
        0.966000E+00        0.272604E-02        0.136302E-03
        0.968000E+00        0.272491E-02        0.136246E-03
        0.970000E+00        0.272379E-02        0.136189E-03
        0.972000E+00        0.272267E-02        0.136133E-03
        0.974000E+00        0.272155E-02        0.136077E-03
        0.976000E+00        0.272043E-02        0.136022E-03
        0.978000E+00        0.271932E-02        0.135966E-03
        0.980000E+00        0.271821E-02        0.135910E-03
        0.982000E+00        0.271710E-02        0.135855E-03
        0.984000E+00        0.271599E-02        0.135800E-03
        0.986000E+00        0.271489E-02        0.135745E-03
        0.988000E+00        0.271379E-02        0.135690E-03
        0.990000E+00        0.271269E-02        0.135635E-03
        0.992000E+00        0.271160E-02        0.135580E-03
        0.994000E+00        0.271051E-02        0.135525E-03
        0.996000E+00        0.270942E-02        0.135471E-03
        0.998000E+00        0.270833E-02        0.135417E-03
        0.100000E+01        0.270725E-02        0.135362E-03
        0.100200E+01        0.270616E-02        0.135308E-03
        0.100400E+01        0.270509E-02        0.135254E-03
        0.100600E+01        0.270401E-02        0.135200E-03
        0.100800E+01        0.270293E-02        0.135147E-03
        0.101000E+01        0.270186E-02        0.135093E-03
        0.101200E+01        0.270079E-02        0.135040E-03
        0.101400E+01        0.269973E-02        0.134986E-03
        0.101600E+01        0.269866E-02        0.134933E-03
        0.101800E+01        0.269760E-02        0.134880E-03
        0.102000E+01        0.269654E-02        0.134827E-03
        0.102200E+01        0.269549E-02        0.134774E-03
        0.102400E+01        0.269444E-02        0.134722E-03
        0.102600E+01        0.269338E-02        0.134669E-03
        0.102800E+01        0.269233E-02        0.134617E-03
        0.103000E+01        0.269129E-02        0.134564E-03
        0.103200E+01        0.269024E-02        0.134512E-03
        0.103400E+01        0.268920E-02        0.134460E-03
        0.103600E+01        0.268816E-02        0.134408E-03
        0.103800E+01        0.268713E-02        0.134356E-03
        0.104000E+01        0.268609E-02        0.134305E-03
        0.104200E+01        0.268506E-02        0.134253E-03
        0.104400E+01        0.268403E-02        0.134202E-03
        0.104600E+01        0.268300E-02        0.134150E-03
        0.104800E+01        0.268198E-02        0.134099E-03
        0.105000E+01        0.268096E-02        0.134048E-03
        0.105200E+01        0.267994E-02        0.133997E-03
        0.105400E+01        0.267892E-02        0.133946E-03
        0.105600E+01        0.267790E-02        0.133895E-03
        0.105800E+01        0.267689E-02        0.133845E-03
        0.106000E+01        0.267588E-02        0.133794E-03
        0.106200E+01        0.267487E-02        0.133744E-03
        0.106400E+01        0.267386E-02        0.133693E-03
        0.106600E+01        0.267286E-02        0.133643E-03
        0.106800E+01        0.267186E-02        0.133593E-03
        0.107000E+01        0.267086E-02        0.133543E-03
        0.107200E+01        0.266986E-02        0.133493E-03
        0.107400E+01        0.266887E-02        0.133443E-03
        0.107600E+01        0.266787E-02        0.133394E-03
        0.107800E+01        0.266688E-02        0.133344E-03
        0.108000E+01        0.266589E-02        0.133295E-03
        0.108200E+01        0.266491E-02        0.133245E-03
        0.108400E+01        0.266392E-02        0.133196E-03
        0.108600E+01        0.266294E-02        0.133147E-03
        0.108800E+01        0.266196E-02        0.133098E-03
        0.109000E+01        0.266098E-02        0.133049E-03
